MesAno;Regiao;Estacao;Consumo;TEMPERATURA MEDIA, MENSAL (AUT)(°C);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);Recomendacao
2007-02;Sudeste;verão;4000465,0;23,72203389830508;7841,8;2,1928571428571426;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-02;Sul;verão;1269714,0;23,3;4035,6;2,590909090909091;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-03;Sul;outono;1275474,0;23,412;4143,4;2,1958333333333333;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-03;Sudeste;outono;4219240,0;24,433898305084742;4329,6;1,9722222222222223;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-03;Nordeste;outono;1194430,0;25,335714285714285;2580,4;2,382608695652174;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-03;Centro-Oeste;outono;552290,0;25,48125;3387,4;1,628125;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-03;Norte;outono;352883,0;25,942857142857143;1722,6;1,0857142857142856;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-04;Sul;outono;1291818,0;21,159259259259255;3194,8;2,311111111111111;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-04;Centro-Oeste;outono;596991,0;25,015625;2428,2;1,615625;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-04;Nordeste;outono;1244458,0;24,907692307692308;2622,0;2,3041666666666667;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-04;Norte;outono;371967,0;26,057142857142857;1386,6;1,05;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-04;Sudeste;outono;4223592,0;22,922807017543857;4810,4;1,9363636363636365;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-05;Sul;outono;1243434,0;15,7;3627,2;2,496;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-05;Sudeste;outono;4104316,0;19,633333333333333;2320,2;2,018867924528302;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-05;Norte;outono;371605,0;25,714285714285715;800,8000000000001;1,15;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-05;Centro-Oeste;outono;553266,0;21,993548387096773;1162,2;1,8866666666666667;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-05;Nordeste;outono;1218867,0;23,448;1127,6;2,4761904761904763;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-06;Centro-Oeste;inverno;536836,0;22,01944444444445;48,2;1,7722222222222224;"Energia Solar Fotovoltaica (condições ótimas); Energia de Biomassa (região com potencial agrícola)"
2007-06;Nordeste;inverno;1205705,0;22,774285714285718;2333,4;2,521875;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-06;Norte;inverno;381288,0;25,042857142857144;326,40000000000003;1,1857142857142855;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-06;Sudeste;inverno;3887323,0;19,120895522388057;944,6;1,7692307692307692;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-06;Sul;inverno;1193009,0;16,146153846153847;903,0;2,38;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-07;Sul;inverno;1172657,0;13,466666666666669;3292,8;2,693103448275862;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-07;Norte;inverno;374013,0;24,5625;282,8;1,457142857142857;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-07;Sudeste;inverno;3813598,0;18,86125;3781,8;2,121621621621621;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-07;Centro-Oeste;inverno;533647,0;21,610256410256408;761,6;2,0486486486486486;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-07;Nordeste;inverno;1177362,0;22,807142857142857;1534,6;2,605882352941176;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-08;Centro-Oeste;inverno;537771,0;22,83;190,6;2,3125;Energia de Biomassa (região com potencial agrícola)
2007-08;Nordeste;inverno;1185584,0;23,17391304347826;1770,8;3,0818181818181816;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-08;Norte;inverno;392888,0;25,15;216,6;1,8375;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-08;Sudeste;inverno;3979163,0;19,957831325301203;594,8;2,4253164556962026;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-08;Sul;inverno;1249110,0;15,403125;1714,6;2,946428571428572;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-09;Sul;primavera;1238276,0;19,734375;3066,8;3,129032258064516;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-09;Sudeste;primavera;4058552,0;22,13736263736264;1414,6;2,737349397590361;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-09;Nordeste;primavera;1164758,0;24,646153846153844;1299,0;3,474;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-09;Centro-Oeste;primavera;579422,0;26,2375;334,6;2,3;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-09;Norte;primavera;408304,0;26,62222222222222;217,4;1,85;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-10;Centro-Oeste;primavera;604146,0;26,235714285714288;3692,0;2,0604651162790697;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-10;Nordeste;primavera;1226991,0;25,77358490566038;936,2;3,446;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-10;Norte;primavera;409738,0;27,2375;618,8;1,7375;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-10;Sudeste;primavera;4053969,0;23,67640449438202;6278,4;2,5795180722891566;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-10;Sul;primavera;1216932,0;20,70625;4006,8;3,0806451612903225;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-11;Sul;primavera;1238824,0;20,42121212121212;0,0;2,778125;Energia de Biomassa (região com potencial agrícola)
2007-11;Sudeste;primavera;4229638,0;23,25824175824176;3637,0;2,519753086419753;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-11;Norte;primavera;422501,0;26,577777777777776;756,2;1,677777777777778;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-11;Centro-Oeste;primavera;591274,0;25,034146341463416;5081,6;2,1069767441860465;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-11;Nordeste;primavera;1286044,0;26,19272727272727;1218,2;3,298;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-12;Centro-Oeste;verão;572267,0;24,67727272727273;7925,2;1,8;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-12;Nordeste;verão;1305312,0;26,06315789473684;3349,0;2,8851851851851853;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-12;Norte;verão;405279,0;26,072727272727278;1684,2;1,481818181818182;Energia Hidrelétrica / PCH (alta precipitação favorável)
2007-12;Sudeste;verão;4116989,0;23,80652173913043;14489,2;2,1804597701149424;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2007-12;Sul;verão;1218277,0;22,908571428571427;4385,2;2,6484848484848484;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-01;Sul;verão;1380788,0;22,677142857142854;5017,8;2,9057142857142857;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-01;Sudeste;verão;4412691,0;23,04831460674157;19360,6;2,1928571428571426;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-01;Norte;verão;396323,0;25,416666666666668;2678,2;1,2727272727272727;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-01;Centro-Oeste;verão;583757,0;24,09777777777778;12352,6;1,8130434782608695;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-01;Nordeste;verão;1360681,7;25,86785714285714;4364,2;2,792452830188679;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-02;Centro-Oeste;verão;580367,0;24,03469387755102;11118,0;1,66;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-02;Nordeste;verão;1332020,0;25,759322033898304;5495,0;2,4314814814814816;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-02;Norte;verão;380864,0;25,225;3027,0;1,23;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-02;Sudeste;verão;4340742,0;23,54;14620,8;1,8564705882352943;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-02;Sul;verão;1324724,0;22,68285714285714;5078,2;2,497142857142857;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-03;Centro-Oeste;outono;556939,0;23,968627450980392;9547,8;1,55;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-03;Nordeste;outono;1306497,9;24,75555555555556;13976,8;1,844927536231884;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-03;Norte;outono;374421,0;24,764285714285712;4094,4;1,075;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-03;Sudeste;outono;4179036,0;23,0;14956,0;1,8741573033707863;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-03;Sul;outono;1276707,0;21,99148936170213;3629,2;2,4615384615384617;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-04;Centro-Oeste;outono;578792,0;23,7375;6870,6;1,512962962962963;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-04;Nordeste;outono;1299819,1;24,460256410256413;11698,8;1,7684210526315791;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-04;Norte;outono;386480,0;25,44285714285714;4493,8;1,0785714285714287;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-04;Sudeste;outono;4225451,0;22,47553191489361;10563,2;1,652222222222222;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-04;Sul;outono;1264139,0;19,00408163265306;7303,6;2,158695652173913;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-05;Sul;outono;1255075,0;15,71764705882353;3639,0;2,3596153846153847;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-05;Sudeste;outono;4386332,0;19,48247422680412;3381,4;1,6913978494623658;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-05;Norte;outono;399647,0;25,448387096774194;7335,4;1,1241379310344828;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-05;Centro-Oeste;outono;576659,0;21,98245614035088;1409,2;1,627586206896552;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-05;Nordeste;outono;1316167,7;23,542391304347827;8288,2;2,026744186046512;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-06;Centro-Oeste;inverno;568337,0;21,229508196721312;228,2;1,681967213114754;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-06;Nordeste;inverno;1246959,4;22,56122448979592;5509,8;2,338297872340425;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-06;Norte;inverno;399430,0;25,45625;3271,8;1,1642857142857144;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-06;Sudeste;inverno;4153532,0;19,108080808080807;2218,2;1,8354166666666665;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-06;Sul;inverno;1252972,0;13,590909090909092;5372,4;2,408;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-07;Sul;inverno;1258858,0;16,705454545454547;2134,2000000000003;2,611111111111111;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-07;Sudeste;inverno;4186405,0;18,40990099009901;752,4;1,888;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-07;Nordeste;inverno;1256700,2;22,434285714285718;5238,6;2,605102040816327;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-07;Centro-Oeste;inverno;546183,0;22,155;181,0;1,9015873015873013;Energia de Biomassa (região com potencial agrícola)
2008-07;Norte;inverno;405359,0;25,96;1815,4;1,334375;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-08;Centro-Oeste;inverno;591435,0;24,394915254237286;1299,4;2,075862068965517;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-08;Nordeste;inverno;1266490,6;23,63738317757009;4410,8;2,6766355140186917;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-08;Norte;inverno;434435,0;27,01666666666667;1590,2;1,4282051282051282;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-08;Sudeste;inverno;4292183,0;20,674;3551,8;2,257142857142857;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-08;Sul;inverno;1296088,0;16,57090909090909;5604,4;2,932727272727273;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-09;Sul;primavera;1258612,0;15,786206896551723;5432,6;3,1660714285714286;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-09;Sudeste;primavera;4208021,0;20,95686274509804;5232,2;2,4485148514851485;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-09;Norte;primavera;455038,0;27,09;3247,8;1,629787234042553;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-09;Centro-Oeste;primavera;618394,0;24,801666666666662;1807,8;2,2293103448275864;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-09;Nordeste;primavera;1275642,9;25,10265486725664;2672,0;2,9663551401869155;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-10;Centro-Oeste;primavera;625417,0;25,94393939393939;5935,8;2,1611940298507464;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2008-10;Nordeste;primavera;1358839,8;26,284166666666668;3154,2;3,1904347826086954;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-10;Norte;primavera;453242,0;27,154901960784315;4012,4;1,662;Energia Hidrelétrica / PCH (alta precipitação favorável)
2008-10;Sudeste;primavera;4413750,0;23,41747572815534;7834,8;2,5494845360824745;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
